serial_scrambled	BSA21_final_wt	DVSex21	Ragecat	HHincomex	RClassGP	hedqual2x	MarStat6x	HhlChlGpdx	PMSx	HomoSexx	Partyfwx	Politicsx	Votedx	Spend1x	dolex	TAXSPENDx	EQOPPGAYx	EQOPPTx	CHOPWOMMx	EQOPPBLKx	TBirCertx	EqOpDisx	EqOpMhx	welfare2	leftrigh	libauth	NHSSatx	GPSatx	NHSFProbx	NHSAccx
1034432	.517823510947929	2	4	3	1	1	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	3	2.75	3	3	-1	-1	-1	-1
1018681	.416116281843977	1	4	3	2	1	1	2	5	5	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	5	1.625	3	1.83333333333333	-1	-1	-1	-1
1018682	.475945214013761	2	5	3	1	1	1	2	5	5	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	2.25	2.8	2.83333333333333	-1	-1	-1	-1
1023391	.462382062094128	1	2	3	1	1	4	2	4	4	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	3.75	4.8	3	-1	-1	-1	-1
1000681	1.23728827817707	2	5	4	1	1	1	2	5	5	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	2.5	1.2	1.66666666666667	-1	-1	-1	-1
1009151	.464565283952892	1	2	3	1	1	1	1	4	3	2	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	5	3.25	1.2	4	-1	-1	-1	-1
1028111	2.00669363337789	1	1	9	1	1	4	2	5	5	5	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3.25	2.6	3.16666666666667	-1	-1	-1	-1
1047481	.283047439154412	1	2	2	2	1	1	2	4	4	5	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	3.625	2.4	3.16666666666667	-1	-1	-1	-1
1047482	.774210217857076	2	2	2	3	1	1	2	4	4	5	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	3	3.625	3.6	3.33333333333333	-1	-1	-1	-1
1031821	.576800621293138	1	1	1	6	2	4	2	5	5	5	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	3	2.875	2.2	4	-1	-1	-1	-1
1036111	1.39308208314947	2	4	3	1	2	1	2	5	2	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	3	3.5	2.8	3.83333333333333	-1	-1	-1	-1
1014001	.817855722361253	1	3	2	2	3	2	1	5	5	1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	3.25	2.6	3.5	-1	-1	-1	-1
1017901	1.18870834982221	2	7	1	3	4	2	2	3	3	 	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	4	3.5	2.6	4	-1	-1	-1	-1
1031531	.329467915352012	1	5	9	2	2	1	2	5	2	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	2.75	4.2	3.66666666666667	-1	-1	-1	-1
1031532	.50860430907075	2	5	9	1	2	1	2	4	1	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	2.875	4.2	3.16666666666667	-1	-1	-1	-1
1001771	1.45669846946635	1	7	9	1	1	1	2	4	2	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	2	3.75	3.4	3.16666666666667	-1	-1	-1	-1
1001772	1.19831059702639	2	7	9	1	2	1	2	3	1	1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	4.625	3.6	3.66666666666667	-1	-1	-1	-1
1039481	.906329696888329	2	7	2	1	1	1	2	5	5	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	1.375	1.2	1.66666666666667	-1	-1	-1	-1
1026931	.332955295564597	2	6	4	1	1	1	2	5	3	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3.75	4.8	3.16666666666667	-1	-1	-1	-1
1026932	.302213801145269	1	6	4	1	1	1	2	5	3	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3.625	4.4	2.83333333333333	-1	-1	-1	-1
1028951	.25739447103256	2	7	2	5	2	1	2	5	5	2	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	2.625	1.8	3.33333333333333	-1	-1	-1	-1
1028952	.33847728507028	1	6	2	4	2	1	2	5	5	2	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	2.875	1.8	3.16666666666667	-1	-1	-1	-1
1036761	.611797574806274	1	3	4	6	3	4	1	5	5	5	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	1.75	2	2.66666666666667	-1	-1	-1	-1
1005081	1.20840034567402	2	2	3	1	2	1	1	5	5	6	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	1.875	1.2	2.33333333333333	-1	-1	-1	-1
1005082	.628701838700438	1	2	3	2	1	1	1	5	5	2	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	5	2.25	2.6	2.16666666666667	-1	-1	-1	-1
1018151	1.38732975603702	1	1	8	1	4	1	2	5	5	5	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	1.5	3.4	1.5	-1	-1	-1	-1
1036401	.947530156716874	1	5	9	2	2	1	2	1	1	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	2.875	3	4.66666666666667	-1	-1	-1	-1
1036402	.451120387040085	2	6	3	1	2	1	2	1	1	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3.125	2.4	3.83333333333333	-1	-1	-1	-1
1045901	1.12529648383332	1	7	2	2	3	1	2	5	1	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	4	3	1.8	3.33333333333333	-1	-1	-1	-1
1021651	.43602938636727	1	4	4	1	1	1	1	5	5	2	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	1.875	2	2.83333333333333	-1	-1	-1	-1
1034751	4.51922693104462	2	1	2	2	3	1	2	5	5	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	4.125	1.6	3.33333333333333	-1	-1	-1	-1
1034752	2.899654312413	2	2	3	4	2	1	2	5	5	5	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	4.5	1.2	3	-1	-1	-1	-1
1027811	.813227722902154	2	7	3	1	3	1	2	5	1	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	2.75	3.4	3.66666666666667	-1	-1	-1	-1
1027812	.945723896803331	1	7	3	2	4	1	2	3	3	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	2.125	3.4	4.16666666666667	-1	-1	-1	-1
1002191	1.07967135787234	2	7	4	1	3	1	2	5	5	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	5	2.75	2.4	4.16666666666667	-1	-1	-1	-1
1025431	.737067818802287	2	7	4	1	1	1	2	5	5	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	3	3.25	4	4.83333333333333	-1	-1	-1	-1
1017151	.369338488573055	1	6	4	1	1	1	2	3	5	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	1.625	2	2.66666666666667	-1	-1	-1	-1
1017152	.280862822569094	2	7	3	1	1	1	2	3	3	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3.125	3.2	3.83333333333333	-1	-1	-1	-1
1022961	1.18338227488492	2	7	3	1	3	1	2	5	5	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	4.25	3.2	4.66666666666667	-1	-1	-1	-1
1047471	1.93865578583215	2	5	2	5	4	1	1	2	5	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	2.5	2.2	3.66666666666667	-1	-1	-1	-1
1032831	1.58846546845467	1	4	1	5	3	1	2	5	5	5	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	3	2.75	1.2	3.5	-1	-1	-1	-1
1034031	1.07782723261659	1	3	1	1	3	1	1	5	5	4	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3.875	2	4.66666666666667	-1	-1	-1	-1
1034032	1.26272096852837	1	7	1	1	3	3	1	4	4	4	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	3.25	1.6	5	-1	-1	-1	-1
1001081	.413476272201005	2	7	9	1	3	4	2	5	5	 	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	8	2.5	3	3.16666666666667	-1	-1	-1	-1
1000551	2.07023001580558	2	5	2	5	3	1	2	5	5	2	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	3	2.4	3	-1	-1	-1	-1
1038171	1.05106308288104	1	5	9	2	2	1	2	5	5	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	3.875	2	4.16666666666667	-1	-1	-1	-1
1043261	2.74793536428308	1	2	9	6	3	1	1	5	5	5	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	2.875	3	3.66666666666667	-1	-1	-1	-1
1025791	1.43534953846746	2	5	1	5	3	2	2	5	3	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	2.875	2.8	4	-1	-1	-1	-1
1009631	.461341922509624	1	1	2	1	1	1	2	5	5	6	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	2.125	1	2.33333333333333	-1	-1	-1	-1
1032861	1.05920246965448	2	2	1	1	1	4	2	5	5	5	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	2.75	3	2.33333333333333	-1	-1	-1	-1
1021421	3.12192292158872	1	1	1	6	3	1	2	5	5	5	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	5	2.375	3.8	2.66666666666667	-1	-1	-1	-1
1019921	.392621282127736	9	5	3	1	1	4	2	5	5	2	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	1.5	2.6	2.33333333333333	-1	-1	-1	-1
1024071	1.60681793331323	1	7	1	5	4	1	2	5	4	2	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3.75	1	3.83333333333333	-1	-1	-1	-1
1024072	1.25384943933876	2	7	1	5	4	1	2	5	3	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3.5	1	4.33333333333333	-1	-1	-1	-1
1012951	.512074744839446	2	6	1	3	2	2	2	5	5	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	4.375	2.6	4.5	-1	-1	-1	-1
1002971	1.36486480639404	2	4	1	1	1	1	2	5	5	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	5	1.375	1	2.5	-1	-1	-1	-1
1026951	.193883045307686	2	7	2	1	1	4	2	4	4	6	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	3	2.25	2.6	2.66666666666667	-1	-1	-1	-1
1036931	.589161044122019	1	7	2	1	2	2	2	5	5	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	5	2.25	2.4	2.33333333333333	-1	-1	-1	-1
1002851	.353429169188013	1	5	2	1	1	4	2	4	4	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	2.75	1.8	3.33333333333333	-1	-1	-1	-1
1034931	1.07601931090119	2	2	4	1	2	1	2	5	5	5	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3.875	2	4.66666666666667	-1	-1	-1	-1
1007631	1.18312825660175	2	2	3	2	2	1	2	5	5	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	5	1	1	1.83333333333333	-1	-1	-1	-1
1019981	.510365344233878	1	7	2	3	1	1	2	5	5	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	5	2	2	2.16666666666667	-1	-1	-1	-1
1019982	.801026239550452	2	7	3	1	2	1	2	5	5	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	5	1	1	1.5	-1	-1	-1	-1
1047031	1.74556972288791	2	7	3	2	2	1	2	5	5	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	1.25	1.6	2.5	-1	-1	-1	-1
1035071	1.08680867812873	1	7	2	1	4	1	2	5	4	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	8	4.25	3.2	4.83333333333333	-1	-1	-1	-1
1035072	.892232631773512	2	7	2	4	2	1	2	3	3	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3.25	2.8	4.5	-1	-1	-1	-1
1017371	.54432919114535	2	3	2	1	1	4	2	5	5	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	2.5	2	2.5	-1	-1	-1	-1
1028881	.620160651979082	2	2	4	1	1	1	2	5	5	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	2.875	3.6	3.16666666666667	-1	-1	-1	-1
1028882	.364912813489498	1	1	4	1	1	1	2	5	5	5	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	5	3	2.8	3.33333333333333	-1	-1	-1	-1
1032001	.887821082005702	2	7	4	1	1	1	2	4	4	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	1	2	2.5	-1	-1	-1	-1
1032002	1.08143512313851	1	7	4	1	1	1	2	5	5	3	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	1.625	1.4	3	-1	-1	-1	-1
1015861	.574205895750647	1	5	3	1	2	1	2	5	5	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	2.125	4	2.5	-1	-1	-1	-1
1015862	.903011078588873	2	7	2	5	3	1	2	5	5	2	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	3	2.8	3.33333333333333	-1	-1	-1	-1
1021501	.375875987385784	1	2	4	1	1	1	1	5	5	2	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	2	4.625	2	2.83333333333333	-1	-1	-1	-1
1021502	1.45914974589893	2	2	9	3	3	1	1	5	5	5	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3.875	2.2	2.66666666666667	-1	-1	-1	-1
1025531	.910631567733874	2	6	3	5	2	1	2	5	5	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	2.375	3.6	3.83333333333333	-1	-1	-1	-1
1001271	.652079592360977	2	7	4	1	1	1	2	5	5	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	1.125	1.4	2.33333333333333	-1	-1	-1	-1
1001272	.334376462573855	1	7	4	1	2	1	2	5	5	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	1	1.4	2.5	-1	-1	-1	-1
1024331	.650340932172792	2	5	4	1	1	1	1	5	5	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	2.25	1.4	3.5	-1	-1	-1	-1
1001731	.975618703178807	2	5	1	2	2	4	2	5	5	6	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	1.5	1.2	1.5	-1	-1	-1	-1
1001361	.661213864293481	2	4	4	1	1	4	2	4	4	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3.5	3	3.66666666666667	-1	-1	-1	-1
1001931	.582813969996567	2	1	1	1	1	4	2	5	5	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	1.25	1	1.66666666666667	-1	-1	-1	-1
1043581	.542482810587082	1	3	4	1	1	1	1	5	5	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	1.875	2.4	2.83333333333333	-1	-1	-1	-1
1031501	1.61945546160102	2	2	3	1	3	1	2	5	5	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	2	3.625	2.6	3.16666666666667	-1	-1	-1	-1
1031502	1.22356951038397	1	2	9	1	2	1	2	5	5	5	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	3	3.375	2	2.5	-1	-1	-1	-1
1000241	.743737045086861	2	4	4	1	1	1	1	5	5	2	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	1.75	1.8	1.66666666666667	-1	-1	-1	-1
1000242	.588174230571961	1	3	9	4	1	1	1	5	5	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	2.25	2	2.83333333333333	-1	-1	-1	-1
1003191	1.12936956017381	1	2	3	4	3	1	2	5	5	5	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	3.875	1.8	3.66666666666667	-1	-1	-1	-1
1003192	.750461110832568	2	2	3	1	2	1	2	5	5	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	2	2.4	2.33333333333333	-1	-1	-1	-1
1001801	1.16336420976962	1	2	4	1	1	1	2	5	5	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	5	1	1	1.83333333333333	-1	-1	-1	-1
1001802	1.5442017143113	2	2	4	1	1	1	2	5	5	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	2	2.2	1.83333333333333	-1	-1	-1	-1
1000161	.923663655261499	1	5	3	1	1	1	1	5	5	6	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	4	1.125	1.2	2	-1	-1	-1	-1
1000162	.955799401435081	2	6	9	1	1	1	1	3	2	6	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	3	1.375	1	3.33333333333333	-1	-1	-1	-1
1010541	.965830452867276	2	7	2	5	1	1	2	5	5	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	2	1.2	3.5	-1	-1	-1	-1
1010542	1.15362438911208	1	7	2	2	3	1	2	5	5	6	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	5	1.625	2.2	2.83333333333333	-1	-1	-1	-1
1009321	.597154607782908	1	4	4	1	1	4	2	5	5	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	9	2.625	2.4	3.66666666666667	-1	-1	-1	-1
1046051	.843368119851404	2	7	9	1	1	4	2	5	4	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	2	3.8	4	-1	-1	-1	-1
1032561	.995387438666164	2	7	2	1	1	1	2	5	3	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	5	1.125	2.6	2.33333333333333	-1	-1	-1	-1
1026781	.828981841864185	1	5	1	8	4	1	2	5	5	5	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	2.125	3.4	3.5	-1	-1	-1	-1
1027531	1.74721823032559	1	7	8	1	2	1	2	4	3	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3.625	3.8	3.83333333333333	-1	-1	-1	-1
1027532	1.46279550176307	2	7	9	1	2	1	2	4	2	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	3	3.75	4.2	4.16666666666667	-1	-1	-1	-1
1004521	.887528545529594	2	3	3	1	1	4	2	5	5	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	3.5	2	2.33333333333333	-1	-1	-1	-1
1010391	4.94910848145854	2	1	1	6	2	4	2	5	5	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	2	2.625	3.6	3	-1	-1	-1	-1
1044971	.366090674902528	1	3	4	1	1	4	2	5	5	3	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	2.5	2.2	2.16666666666667	-1	-1	-1	-1
1040191	.828203821846881	2	6	2	5	2	1	2	5	5	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	1.875	1.4	2	-1	-1	-1	-1
1040281	.951421028354254	2	2	4	1	1	1	2	5	5	2	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	2	1.2	1.16666666666667	-1	-1	-1	-1
1029611	.918751131585223	2	2	4	1	1	4	2	5	5	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	3.25	3	2.66666666666667	-1	-1	-1	-1
1016301	1.01250405709705	1	3	4	1	1	1	1	5	5	2	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	1.375	1.8	1.33333333333333	-1	-1	-1	-1
1045261	1.01414674822826	2	6	1	3	3	2	2	5	5	5	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	1.875	1.6	2	-1	-1	-1	-1
1011451	3.54269589864879	1	1	9	5	3	4	1	2	1	2	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	3.125	2	2.33333333333333	-1	-1	-1	-1
1040301	3.91182933274325	2	4	9	1	4	4	1	5	2	5	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	5	3.4	2.33333333333333	-1	-1	-1	-1
1040302	3.06163892278665	9	3	9	6	4	4	1	1	1	5	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	5	4.2	4	-1	-1	-1	-1
1012911	1.07320777956702	1	3	4	1	1	1	1	5	5	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	5	1.125	1	1.5	-1	-1	-1	-1
1012912	1.38524205810974	2	3	4	1	1	1	1	5	5	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	1.625	2.4	2	-1	-1	-1	-1
1004431	.459638783336036	9	3	9	6	1	2	2	5	5	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	2	1	1	2.66666666666667	-1	-1	-1	-1
1018171	.468111480081043	2	3	4	1	1	4	2	5	5	3	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	2.25	3.6	1.83333333333333	-1	-1	-1	-1
1012061	1.64570718286534	2	4	4	1	2	1	1	3	5	5	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3.125	1.6	3.16666666666667	-1	-1	-1	-1
1012062	1.15932318246485	1	4	9	1	1	1	1	4	5	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	2.5	2.4	3.16666666666667	-1	-1	-1	-1
1012321	4.20260524848805	1	2	9	1	2	2	1	5	5	6	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	5	4	2.4	3.83333333333333	-1	-1	-1	-1
1044031	1.54524556327494	1	5	3	1	2	1	2	5	5	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	2.875	2.2	4.66666666666667	-1	-1	-1	-1
1044032	1.37435357627172	2	7	3	4	3	1	2	5	5	2	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	2.625	2	4.33333333333333	-1	-1	-1	-1
1025671	.7299620727811	1	4	4	1	2	1	1	5	5	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	2	3	3.2	4.33333333333333	-1	-1	-1	-1
1020801	.493457400635612	1	3	4	1	1	2	1	3	1	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	3.125	2.2	4	-1	-1	-1	-1
1008001	1.21244125427865	1	6	2	2	2	1	2	5	5	2	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	8	1.875	2.6	2.83333333333333	-1	-1	-1	-1
1044941	.231249846962629	2	6	1	1	1	4	2	5	5	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	1	4.75	3.6	2.66666666666667	-1	-1	-1	-1
1000461	1.60354406496366	1	3	4	5	1	4	2	5	1	5	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	3	4.75	2.6	3.83333333333333	-1	-1	-1	-1
1000462	3.5098603558451	9	3	2	4	4	4	2	3	1	5	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	9	4	1.4	4.5	-1	-1	-1	-1
1020391	3.52496304848095	1	3	3	3	2	1	2	5	5	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	8	3.375	1.4	3.66666666666667	-1	-1	-1	-1
1046911	2.11025973622904	2	6	2	5	4	1	1	5	1	5	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	3.5	2.4	4.16666666666667	-1	-1	-1	-1
1021591	1.00777445032469	2	3	4	1	1	1	1	5	5	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3.5	4	3.33333333333333	-1	-1	-1	-1
1021592	.762985577244317	1	3	4	1	1	1	1	5	5	3	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	4	3	2.2	3.33333333333333	-1	-1	-1	-1
1042571	1.5014035507017	1	2	4	1	1	4	2	5	5	2	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	3	2	2.8	2	-1	-1	-1	-1
1042572	2.62894228003458	1	7	3	1	2	1	2	3	5	2	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3.25	3	3.33333333333333	-1	-1	-1	-1
1036521	2.01272644890302	2	2	9	1	1	4	2	5	5	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	1.25	3.4	1.66666666666667	-1	-1	-1	-1
1037861	.647856122952831	2	4	4	1	2	2	2	5	5	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	5	1.125	1	1.83333333333333	-1	-1	-1	-1
1021301	3.41017076191532	1	7	9	2	4	1	2	5	5	6	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	3	2.75	1.6	4.33333333333333	-1	-1	-1	-1
1009071	.410315940527999	1	5	4	1	2	1	2	5	5	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3.25	2.8	3.66666666666667	-1	-1	-1	-1
1011931	3.37111367037612	1	3	4	1	2	1	1	5	5	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3.375	1.6	4	-1	-1	-1	-1
1011932	3.95240269977274	2	3	2	5	3	1	1	5	1	5	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3.75	1	4	-1	-1	-1	-1
1006851	1.49696250395101	1	3	4	1	1	1	1	4	1	2	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	2	4.75	2.6	3.33333333333333	-1	-1	-1	-1
1034351	.565276856346928	1	6	2	5	4	2	2	5	5	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	3.625	3.6	3.66666666666667	-1	-1	-1	-1
1019251	1.60533441905947	2	2	3	1	2	1	2	4	5	5	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3.25	2.8	2.33333333333333	-1	-1	-1	-1
1019252	1.03586341223708	1	1	3	1	1	1	2	2	5	5	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3.25	3	2.33333333333333	-1	-1	-1	-1
1039661	1.06489129219614	2	2	2	1	1	4	2	5	5	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	1.25	1	2.66666666666667	-1	-1	-1	-1
1008901	2.12328137814502	1	7	1	1	2	1	2	5	5	5	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	3.5	3	3.16666666666667	-1	-1	-1	-1
1045831	.732805534450871	2	4	4	1	1	1	2	5	5	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	1.375	1.4	1.66666666666667	-1	-1	-1	-1
1045832	.565307006180538	1	4	3	1	1	1	2	5	5	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	5	1.125	1.4	1.83333333333333	-1	-1	-1	-1
1042151	.474542059749583	2	7	3	1	1	1	2	5	5	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	2.875	3.6	2.33333333333333	-1	-1	-1	-1
1042152	.723137052572853	1	7	4	3	2	1	2	5	5	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3.25	2.4	4.16666666666667	-1	-1	-1	-1
1023101	.888000259855442	1	2	2	5	1	1	2	5	4	5	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	8	3	2.4	3.5	-1	-1	-1	-1
1030231	1.85957324707425	2	2	1	1	1	1	1	3	3	1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	3.125	1.2	3.66666666666667	-1	-1	-1	-1
1030232	1.09842039987299	1	3	1	1	1	1	1	1	2	2	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	2.125	2.6	3.5	-1	-1	-1	-1
